id,price,time,exchange,quote_type,market_hours,change_percent,day_volume,change,last_size,price_hint,readable_time
TATAMOTORS.NS,655.1,1754972886000,NSI,8,1,0.20652881,2026818,1.3499756,1,2,2025-08-12 09:58:06
LT.NS,3719.2,1754972886000,NSI,8,1,1.3848767,525362,50.80005,6,2,2025-08-12 09:58:06
M&M.NS,3237.6,1754972886000,NSI,8,1,1.6131103,869332,51.400146,2,2,2025-08-12 09:58:06
BEL.NS,383.25,1754972886000,NSI,8,1,-0.16931334,2421843,-0.6499939,20,2,2025-08-12 09:58:06
ICICIBANK.NS,1430.5,1754972886000,NSI,8,1,-0.42446426,916890,-6.0999756,25,2,2025-08-12 09:58:06
HINDALCO.NS,667.95,1754972886000,NSI,8,1,-0.72824013,3861858,-4.8999634,4,2,2025-08-12 09:58:06
HEROMOTOCO.NS,4647.0,1754972886000,NSI,8,1,1.858748,176010,84.799805,8,2,2025-08-12 09:58:06
ITC.NS,418.85,1754972886000,NSI,8,1,0.47973135,1707005,2.0,10,2,2025-08-12 09:58:06
ADANIENT.NS,2280.3,1754972887000,NSI,8,1,-0.13581553,243640,-3.0998535,1,2,2025-08-12 09:58:07
SBILIFE.NS,1860.4,1754972887000,NSI,8,1,0.5075881,94313,9.400024,2,2,2025-08-12 09:58:07
TCS.NS,3084.5,1754972887000,NSI,8,1,1.4371202,505033,43.69995,1,2,2025-08-12 09:58:07
INFY.NS,1437.6,1754972887000,NSI,8,1,0.6581268,1443598,9.400024,100,2,2025-08-12 09:58:07
ICICIBANK.NS,1430.5,1754972887000,NSI,8,1,-0.424612,916871,-6.0999756,3,2,2025-08-12 09:58:07
TATAMOTORS.NS,655.1,1754972887000,NSI,8,1,0.20649722,2026819,1.3499756,,2,2025-08-12 09:58:07
M&M.NS,3237.6,1754972887000,NSI,8,1,1.6132116,869360,51.400146,11,2,2025-08-12 09:58:07
JIOFIN.NS,331.3,1754972887000,NSI,8,1,1.0829736,3011831,3.5499878,,2,2025-08-12 09:58:07
ADANIPORTS.NS,1345.1,1754972887000,NSI,8,1,0.42575073,230742,5.699951,22,2,2025-08-12 09:58:07
POWERGRID.NS,286.4,1754972887000,NSI,8,1,0.54414177,1173144,1.5499878,1449,2,2025-08-12 09:58:07
LT.NS,3719.0,1754972887000,NSI,8,1,1.3793507,526346,50.600098,6,2,2025-08-12 09:58:07
HEROMOTOCO.NS,4646.1,1754972887000,NSI,8,1,1.8386601,176012,83.8999,1,2,2025-08-12 09:58:07
GRASIM.NS,2720.6,1754972887000,NSI,8,1,-1.3881772,52709,-38.299805,5,2,2025-08-12 09:58:07
WIPRO.NS,245.89,1754972887000,NSI,8,1,1.7672396,1932496,4.2700043,48,2,2025-08-12 09:58:07
BAJFINANCE.NS,869.95,1754972888000,NSI,8,1,-0.8942784,1443327,-7.8499756,10,2,2025-08-12 09:58:08
HINDALCO.NS,668.0,1754972888000,NSI,8,1,-0.7208644,3861931,-4.8499756,6,2,2025-08-12 09:58:08
WIPRO.NS,245.9,1754972888000,NSI,8,1,1.7714493,1933963,4.279999,680,2,2025-08-12 09:58:08
HCLTECH.NS,1505.5,1754972888000,NSI,8,1,1.1760752,476143,17.5,1,2,2025-08-12 09:58:08
SUNPHARMA.NS,1616.0,1754972888000,NSI,8,1,0.4723122,144616,7.5999756,13,2,2025-08-12 09:58:08
HEROMOTOCO.NS,4646.0,1754972888000,NSI,8,1,1.8367884,176028,83.799805,2,2,2025-08-12 09:58:08
BAJAJ-AUTO.NS,8286.0,1754972888000,NSI,8,1,0.13288234,44287,11.0,1,2,2025-08-12 09:58:08
JIOFIN.NS,331.35,1754972888000,NSI,8,1,1.0985677,3012438,3.600006,1,2,2025-08-12 09:58:08
INDUSINDBK.NS,787.15,1754972888000,NSI,8,1,0.4980238,324937,3.9000244,2,2,2025-08-12 09:58:08
HDFCLIFE.NS,772.0,1754972888000,NSI,8,1,0.9477124,448928,7.25,1,2,2025-08-12 09:58:08
ETERNAL.NS,305.9,1754972888000,NSI,8,1,-1.1312218,4591724,-3.5,9,2,2025-08-12 09:58:08
TCS.NS,3085.0,1754972888000,NSI,8,1,1.4538022,505044,44.19995,2,2,2025-08-12 09:58:08
TITAN.NS,3524.3,1754972888000,NSI,8,1,1.6261612,266819,56.400146,1,2,2025-08-12 09:58:08
LT.NS,3719.6,1754972888000,NSI,8,1,1.3959376,526358,51.200195,4,2,2025-08-12 09:58:08
MARUTI.NS,12722.0,1754972888000,NSI,8,1,0.992221,27058,125.0,2,2,2025-08-12 09:58:08
KOTAKBANK.NS,1980.6,1754972888000,NSI,8,1,0.23781566,127686,4.699951,2,2,2025-08-12 09:58:08
HINDALCO.NS,667.95,1754972888000,NSI,8,1,-0.72824013,3861861,-4.8999634,3,2,2025-08-12 09:58:08
DRREDDY.NS,1211.9,1754972888000,NSI,8,1,-0.62320423,201265,-7.5999756,2,2,2025-08-12 09:58:08
TATAMOTORS.NS,655.0,1754972888000,NSI,8,1,0.19117536,2026985,1.25,,2,2025-08-12 09:58:08
BEL.NS,383.1,1754972888000,NSI,8,1,-0.20830303,2422576,-0.7999878,1,2,2025-08-12 09:58:08
TATASTEEL.NS,161.25,1754972888000,NSI,8,1,1.7221774,4485186,2.7299957,17,2,2025-08-12 09:58:08
TCS.NS,3085.0,1754972889000,NSI,8,1,1.4535632,505260,44.19995,10,2,2025-08-12 09:58:09
JIOFIN.NS,331.35,1754972889000,NSI,8,1,1.0984,3013538,3.600006,20,2,2025-08-12 09:58:09
EICHERMOT.NS,5666.5,1754972889000,NSI,8,1,-0.08811349,133517,-5.0,2,2,2025-08-12 09:58:09
ULTRACEMCO.NS,12479.0,1754972889000,NSI,8,1,0.59648556,45172,74.0,2,2,2025-08-12 09:58:09
TITAN.NS,3524.8,1754972889000,NSI,8,1,1.6408141,266899,56.900146,3,2,2025-08-12 09:58:09
TATASTEEL.NS,161.25,1754972889000,NSI,8,1,1.7221774,4485309,2.7299957,20,2,2025-08-12 09:58:09
M&M.NS,3238.0,1754972889000,NSI,8,1,1.6259668,869407,51.80005,9,2,2025-08-12 09:58:09
WIPRO.NS,245.9,1754972889000,NSI,8,1,1.771376,1933782,4.279999,72,2,2025-08-12 09:58:09
INFY.NS,1437.4,1754972889000,NSI,8,1,0.6441726,,9.200073,,2,2025-08-12 09:58:09
LT.NS,3719.0,1754972889000,NSI,8,1,1.379125,526414,50.600098,25,2,2025-08-12 09:58:09
INFY.NS,1437.4,1754972889000,NSI,8,1,0.6441726,1443935,9.200073,4,2,2025-08-12 09:58:09
TITAN.NS,3524.7,1754972889000,NSI,8,1,1.6380692,266840,56.80005,2,2,2025-08-12 09:58:09
TATASTEEL.NS,161.25,1754972889000,NSI,8,1,1.7221774,4485246,2.7299957,27,2,2025-08-12 09:58:09
BEL.NS,383.1,1754972889000,NSI,8,1,-0.20838442,2422577,-0.7999878,,2,2025-08-12 09:58:09
NTPC.NS,337.6,1754972890000,NSI,8,1,0.4313587,400335,1.4500122,16,2,2025-08-12 09:58:10
BEL.NS,383.25,1754972890000,NSI,8,1,-0.16937952,2426525,-0.6499939,2,2,2025-08-12 09:58:10
INFY.NS,1437.3,1754972890000,NSI,8,1,0.63712794,1443933,9.100098,2,2,2025-08-12 09:58:10
RELIANCE.NS,1398.0,1754972890000,NSI,8,1,0.851313,1437243,11.800049,5,2,2025-08-12 09:58:10
JIOFIN.NS,331.4,1754972890000,NSI,8,1,1.1138217,3014908,3.649994,190,2,2025-08-12 09:58:10
SBIN.NS,825.0,1754972890000,NSI,8,1,0.18823095,1665781,1.5499878,11,2,2025-08-12 09:58:10
HDFCBANK.NS,1994.8,1754972890000,NSI,8,1,-0.04008051,840758,-0.79992676,60,2,2025-08-12 09:58:10
WIPRO.NS,245.88,1754972890000,NSI,8,1,1.7629573,1934205,4.26001,60,2,2025-08-12 09:58:10
COALINDIA.NS,383.75,1754972890000,NSI,8,1,0.32666928,501310,1.25,53,2,2025-08-12 09:58:10
TATAMOTORS.NS,655.0,1754972890000,NSI,8,1,0.1912046,2027451,1.25,1,2,2025-08-12 09:58:10
HEROMOTOCO.NS,4646.0,1754972890000,NSI,8,1,1.8367884,176088,83.799805,28,2,2025-08-12 09:58:10
ADANIENT.NS,2279.3,1754972890000,NSI,8,1,-0.17947179,243693,-4.0998535,4,2,2025-08-12 09:58:10
HINDALCO.NS,668.0,1754972890000,NSI,8,1,-0.7208644,3861940,-4.8499756,5,2,2025-08-12 09:58:10
TRENT.NS,5416.5,1754972890000,NSI,8,1,-0.4959133,96266,-27.0,1,2,2025-08-12 09:58:10
ASIANPAINT.NS,2495.5,1754972890000,NSI,8,1,0.25711712,124803,6.3999023,19,2,2025-08-12 09:58:10
ICICIBANK.NS,1431.0,1754972890000,NSI,8,1,-0.3899433,916994,-5.5999756,63,2,2025-08-12 09:58:10
TECHM.NS,1502.2,1754972890000,NSI,8,1,1.4247113,253799,21.099976,13,2,2025-08-12 09:58:10
HINDUNILVR.NS,2534.4,1754972890000,NSI,8,1,0.6354249,125228,16.0,160,2,2025-08-12 09:58:10
ONGC.NS,234.6,1754972891000,NSI,8,1,0.34658888,583506,0.8100128,4,2,2025-08-12 09:58:11
ETERNAL.NS,305.95,1754972891000,NSI,8,1,-1.1152358,4592263,-3.4499817,,2,2025-08-12 09:58:11
WIPRO.NS,245.9,1754972891000,NSI,8,1,1.7715226,1935494,4.279999,251,2,2025-08-12 09:58:11
TATAMOTORS.NS,655.0,1754972891000,NSI,8,1,0.1912046,2027460,1.25,5,2,2025-08-12 09:58:11
AXISBANK.NS,1075.0,1754972891000,NSI,8,1,0.15841497,583289,1.6999512,8,2,2025-08-12 09:58:11
TATACONSUM.NS,1062.2,1754972891000,NSI,8,1,0.2927267,67837,3.0999756,7,2,2025-08-12 09:58:11
JIOFIN.NS,331.3,1754972891000,NSI,8,1,1.0828085,3014778,3.5499878,5,2,2025-08-12 09:58:11
HEROMOTOCO.NS,4646.1,1754972891000,NSI,8,1,1.8390632,176066,83.8999,1,2,2025-08-12 09:58:11
TRENT.NS,5414.0,1754972891000,NSI,8,1,-0.54168195,96459,-29.5,4,2,2025-08-12 09:58:11
M&M.NS,3238.0,1754972891000,NSI,8,1,1.6257627,869446,51.80005,5,2,2025-08-12 09:58:11
BEL.NS,383.2,1754972891000,NSI,8,1,-0.18231064,2427526,-0.6999817,500,2,2025-08-12 09:58:11
HINDALCO.NS,667.95,1754972891000,NSI,8,1,-0.728186,3861937,-4.8999634,1,2,2025-08-12 09:58:11
ICICIBANK.NS,1430.6,1754972891000,NSI,8,1,-0.41753653,916947,-6.0,8,2,2025-08-12 09:58:11
TATASTEEL.NS,161.25,1754972891000,NSI,8,1,1.7221774,4495502,2.7299957,50,2,2025-08-12 09:58:11
LT.NS,3719.9,1754972891000,NSI,8,1,1.4038818,526491,51.5,14,2,2025-08-12 09:58:11
WIPRO.NS,245.9,1754972892000,NSI,8,1,1.771376,1935530,4.279999,112,2,2025-08-12 09:58:12
APOLLOHOSP.NS,7259.5,1754972892000,NSI,8,1,0.006888001,,0.5,,2,2025-08-12 09:58:12
LT.NS,3719.9,1754972892000,NSI,8,1,1.4038818,531077,51.5,5,2,2025-08-12 09:58:12
TATAMOTORS.NS,655.15,1754972892000,NSI,8,1,0.21420203,2027555,1.4000244,18,2,2025-08-12 09:58:12
NESTLEIND.NS,1109.2,1754972892000,NSI,8,1,0.38025814,126368,4.199951,1,2,2025-08-12 09:58:12
BHARTIARTL.NS,1863.4,1754972892000,NSI,8,1,0.3230322,635735,6.0,12,2,2025-08-12 09:58:12
INFY.NS,1437.3,1754972892000,NSI,8,1,0.6371725,1444118,9.100098,1,2,2025-08-12 09:58:12
RELIANCE.NS,1397.9,1754972892000,NSI,8,1,0.84397846,1437261,11.700073,1,2,2025-08-12 09:58:12
ADANIENT.NS,2279.3,1754972892000,NSI,8,1,-0.17949536,243701,-4.0998535,1,2,2025-08-12 09:58:12
ETERNAL.NS,305.95,1754972892000,NSI,8,1,-1.1150556,4592389,-3.4499817,33,2,2025-08-12 09:58:12
TATASTEEL.NS,161.23,1754972892000,NSI,8,1,1.7093424,4495490,2.7099915,19,2,2025-08-12 09:58:12
SHRIRAMFIN.NS,614.55,1754972892000,NSI,8,1,-0.49388516,559527,-3.0499878,6,2,2025-08-12 09:58:12
BEL.NS,383.15,1754972892000,NSI,8,1,-0.19536337,2429166,-0.75,39,2,2025-08-12 09:58:12
TITAN.NS,3524.8,1754972892000,NSI,8,1,1.6407194,266909,56.900146,2,2,2025-08-12 09:58:12
BAJFINANCE.NS,869.95,1754972892000,NSI,8,1,-0.8942784,1444017,-7.8499756,3,2,2025-08-12 09:58:12
ITC.NS,418.85,1754972892000,NSI,8,1,0.4797889,1707532,2.0,2,2,2025-08-12 09:58:12
APOLLOHOSP.NS,7259.5,1754972892000,NSI,8,1,0.006888001,33715,0.5,,2,2025-08-12 09:58:12
M&M.NS,3238.0,1754972892000,NSI,8,1,1.6257627,869484,51.80005,3,2,2025-08-12 09:58:12
TCS.NS,3085.0,1754972892000,NSI,8,1,1.4535632,505475,44.19995,50,2,2025-08-12 09:58:12
ETERNAL.NS,305.95,1754972893000,NSI,8,1,-1.1150556,4592455,-3.4499817,40,2,2025-08-12 09:58:13
SBILIFE.NS,1860.6,1754972893000,NSI,8,1,0.51869327,94315,9.599976,,2,2025-08-12 09:58:13
GRASIM.NS,2720.2,1754972893000,NSI,8,1,-1.4025278,52713,-38.69995,1,2,2025-08-12 09:58:13
BEL.NS,383.0,1754972893000,NSI,8,1,-0.2343429,2429283,-0.8999939,5,2,2025-08-12 09:58:13
BAJFINANCE.NS,869.85,1754972893000,NSI,8,1,-0.90557146,1444259,-7.950012,6,2,2025-08-12 09:58:13
HEROMOTOCO.NS,4646.4,1754972893000,NSI,8,1,1.8457156,176073,84.19971,2,2,2025-08-12 09:58:13
POWERGRID.NS,286.4,1754972893000,NSI,8,1,0.54414177,1171781,1.5499878,38,2,2025-08-12 09:58:13
ADANIPORTS.NS,1345.1,1754972893000,NSI,8,1,0.42556003,230990,5.699951,25,2,2025-08-12 09:58:13
LT.NS,3718.1,1754972893000,NSI,8,1,1.3541551,531102,49.700195,6,2,2025-08-12 09:58:13
INFY.NS,1437.2,1754972893000,NSI,8,1,0.6301197,1444267,9.0,75,2,2025-08-12 09:58:13
RELIANCE.NS,1397.9,1754972893000,NSI,8,1,0.8440394,1437284,11.700073,,2,2025-08-12 09:58:13
TRENT.NS,5415.5,1754972893000,NSI,8,1,-0.5145167,96457,-28.0,2,2,2025-08-12 09:58:13
JIOFIN.NS,331.2,1754972893000,NSI,8,1,1.0521538,3018462,3.4500122,106,2,2025-08-12 09:58:13
TATAMOTORS.NS,655.15,1754972893000,NSI,8,1,0.21415287,2027541,1.4000244,2,2,2025-08-12 09:58:13
INFY.NS,1437.1,1754972894000,NSI,8,1,0.6231201,1444429,8.900024,21,2,2025-08-12 09:58:14
MARUTI.NS,12722.0,1754972894000,NSI,8,1,0.99229974,27094,125.0,16,2,2025-08-12 09:58:14
HCLTECH.NS,1505.3,1754972894000,NSI,8,1,1.1624814,476738,17.300049,10,2,2025-08-12 09:58:14
DRREDDY.NS,1211.6,1754972894000,NSI,8,1,-0.6476491,201269,-7.9000244,1,2,2025-08-12 09:58:14
HDFCLIFE.NS,771.9,1754972894000,NSI,8,1,0.934827,449042,7.1500244,25,2,2025-08-12 09:58:14
TCS.NS,3085.0,1754972894000,NSI,8,1,1.4535632,505462,44.19995,1,2,2025-08-12 09:58:14
INDUSINDBK.NS,787.0,1754972894000,NSI,8,1,0.47868264,326877,3.75,475,2,2025-08-12 09:58:14
KOTAKBANK.NS,1981.0,1754972894000,NSI,8,1,0.25816125,127785,5.0999756,26,2,2025-08-12 09:58:14
RELIANCE.NS,1397.8,1754972894000,NSI,8,1,0.8367668,1437340,11.600098,25,2,2025-08-12 09:58:14
TRENT.NS,5416.0,1754972894000,NSI,8,1,-0.5052361,96523,-27.5,11,2,2025-08-12 09:58:14
SUNPHARMA.NS,1616.6,1754972894000,NSI,8,1,0.51001066,144676,8.199951,17,2,2025-08-12 09:58:14
JIOFIN.NS,331.3,1754972894000,NSI,8,1,1.0834694,3018510,3.5499878,2,2,2025-08-12 09:58:14
TATAMOTORS.NS,655.0,1754972894000,NSI,8,1,0.19116072,2027607,1.25,24,2,2025-08-12 09:58:14
M&M.NS,3238.0,1754972894000,NSI,8,1,1.6257627,869728,51.80005,1,2,2025-08-12 09:58:14
BAJFINANCE.NS,869.8,1754972894000,NSI,8,1,-0.91131747,1444310,-8.0,5,2,2025-08-12 09:58:14
ADANIENT.NS,2280.3,1754972894000,NSI,8,1,-0.13581553,243759,-3.0998535,5,2,2025-08-12 09:58:14
TATASTEEL.NS,161.25,1754972894000,NSI,8,1,1.7223948,4496543,2.7299957,2,2,2025-08-12 09:58:14
WIPRO.NS,245.9,1754972894000,NSI,8,1,1.771376,1935432,4.279999,1,2,2025-08-12 09:58:14
ULTRACEMCO.NS,12479.0,1754972895000,NSI,8,1,0.59653366,45185,74.0,1,2,2025-08-12 09:58:15
WIPRO.NS,245.85,1754972895000,NSI,8,1,1.7503253,1936971,4.230011,130,2,2025-08-12 09:58:15
M&M.NS,3238.0,1754972895000,NSI,8,1,1.6257627,870750,51.80005,2,2,2025-08-12 09:58:15
TRENT.NS,5416.5,1754972895000,NSI,8,1,-0.49604997,96518,-27.0,5,2,2025-08-12 09:58:15
JSWSTEEL.NS,1057.2,1754972895000,NSI,8,1,0.42735043,115047,4.5,3,2,2025-08-12 09:58:15
BEL.NS,383.15,1754972895000,NSI,8,1,-0.19543974,2429289,-0.75,1,2,2025-08-12 09:58:15
TCS.NS,3085.0,1754972895000,NSI,8,1,1.4535632,505507,44.19995,20,2,2025-08-12 09:58:15
ETERNAL.NS,306.0,1754972895000,NSI,8,1,-1.0988991,4592752,-3.399994,136,2,2025-08-12 09:58:15
LT.NS,3719.0,1754972895000,NSI,8,1,1.3796891,531132,50.600098,10,2,2025-08-12 09:58:15
INFY.NS,1437.3,1754972895000,NSI,8,1,0.6372618,1444637,9.100098,5,2,2025-08-12 09:58:15
EICHERMOT.NS,5666.5,1754972895000,NSI,8,1,-0.0881601,133597,-5.0,33,2,2025-08-12 09:58:15
ETERNAL.NS,306.0,1754972895000,NSI,8,1,-1.0990767,4592535,-3.399994,55,2,2025-08-12 09:58:15
HINDALCO.NS,667.95,1754972895000,NSI,8,1,-0.72824013,3862069,-4.8999634,50,2,2025-08-12 09:58:15
TITAN.NS,3524.9,1754972895000,NSI,8,1,1.6436933,266917,57.0,,2,2025-08-12 09:58:15
ASIANPAINT.NS,2495.5,1754972896000,NSI,8,1,0.25711712,124921,6.3999023,2,2,2025-08-12 09:58:16
HINDUNILVR.NS,2533.6,1754972896000,NSI,8,1,0.60337394,125131,15.200195,17,2,2025-08-12 09:58:16
TRENT.NS,5416.0,1754972896000,NSI,8,1,-0.5051433,96545,-27.5,11,2,2025-08-12 09:58:16
BEL.NS,383.15,1754972896000,NSI,8,1,-0.19536337,2429370,-0.75,,2,2025-08-12 09:58:16
TECHM.NS,1502.5,1754972896000,NSI,8,1,1.4451665,253972,21.400024,12,2,2025-08-12 09:58:16
INFY.NS,1437.3,1754972896000,NSI,8,1,0.6371725,1444643,9.100098,,2,2025-08-12 09:58:16
RELIANCE.NS,1397.7,1754972896000,NSI,8,1,0.8294864,1437629,11.5,1,2,2025-08-12 09:58:16
ICICIBANK.NS,1431.0,1754972896000,NSI,8,1,-0.38991615,917229,-5.5999756,60,2,2025-08-12 09:58:16
NTPC.NS,337.6,1754972896000,NSI,8,1,0.4313587,401030,1.4500122,93,2,2025-08-12 09:58:16
ETERNAL.NS,306.0,1754972896000,NSI,8,1,-1.0988991,4592636,-3.399994,10,2,2025-08-12 09:58:16
TATAMOTORS.NS,655.15,1754972896000,NSI,8,1,0.21420203,2027974,1.4000244,78,2,2025-08-12 09:58:16
HEROMOTOCO.NS,4646.1,1754972896000,NSI,8,1,1.8390228,176099,83.8999,2,2,2025-08-12 09:58:16
TATAMOTORS.NS,655.0,1754972896000,NSI,8,1,0.1912046,2027813,1.25,21,2,2025-08-12 09:58:16
LT.NS,3718.1,1754972896000,NSI,8,1,1.3544872,531215,49.700195,5,2,2025-08-12 09:58:16
JIOFIN.NS,331.3,1754972896000,NSI,8,1,1.083139,3021142,3.5499878,275,2,2025-08-12 09:58:16
HDFCBANK.NS,1995.0,1754972896000,NSI,8,1,-0.030067936,841344,-0.5999756,1,2,2025-08-12 09:58:16
SBIN.NS,825.05,1754972896000,NSI,8,1,0.19431327,1666420,1.5999756,5,2,2025-08-12 09:58:16
TATASTEEL.NS,161.25,1754972896000,NSI,8,1,1.7220689,4497310,2.7299957,100,2,2025-08-12 09:58:16
COALINDIA.NS,383.85,1754972896000,NSI,8,1,0.35303506,502624,1.3500061,1,2,2025-08-12 09:58:16
TITAN.NS,3524.9,1754972896000,NSI,8,1,1.643646,266916,57.0,1,2,2025-08-12 09:58:16
BAJFINANCE.NS,869.85,1754972896000,NSI,8,1,-0.90572625,1444459,-7.950012,1,2,2025-08-12 09:58:16
M&M.NS,3238.5,1754972896000,NSI,8,1,1.6417129,870956,52.30005,92,2,2025-08-12 09:58:16
TATACONSUM.NS,1062.0,1754972897000,NSI,8,1,0.273768,67932,2.9000244,,2,2025-08-12 09:58:17
BAJAJ-AUTO.NS,8286.0,1754972897000,NSI,8,1,0.13293052,44311,11.0,7,2,2025-08-12 09:58:17
BAJFINANCE.NS,869.8,1754972897000,NSI,8,1,-0.91131747,1444473,-8.0,2,2,2025-08-12 09:58:17
ICICIBANK.NS,1430.6,1754972897000,NSI,8,1,-0.4176528,917177,-6.0,1,2,2025-08-12 09:58:17
TATASTEEL.NS,161.29,1754972897000,NSI,8,1,1.7478476,4499899,2.769989,8,2,2025-08-12 09:58:17
WIPRO.NS,245.85,1754972897000,NSI,8,1,1.7506875,1937873,4.230011,1,2,2025-08-12 09:58:17
HINDALCO.NS,667.95,1754972897000,NSI,8,1,-0.72824013,3862031,-4.8999634,6,2,2025-08-12 09:58:17
AXISBANK.NS,1074.8,1754972897000,NSI,8,1,0.13972986,584978,1.5,12,2,2025-08-12 09:58:17
TITAN.NS,3524.8,1754972897000,NSI,8,1,1.6407194,266920,56.900146,,2,2025-08-12 09:58:17
RELIANCE.NS,1397.7,1754972897000,NSI,8,1,0.8296062,1437690,11.5,17,2,2025-08-12 09:58:17
BEL.NS,383.15,1754972897000,NSI,8,1,-0.19536337,2429971,-0.75,,2,2025-08-12 09:58:17
JIOFIN.NS,331.25,1754972897000,NSI,8,1,1.0677242,3021017,3.5,25,2,2025-08-12 09:58:17
HEROMOTOCO.NS,4646.1,1754972897000,NSI,8,1,1.8390228,176124,83.8999,,2,2025-08-12 09:58:17
TATAMOTORS.NS,655.15,1754972897000,NSI,8,1,0.21415287,2028101,1.4000244,100,2,2025-08-12 09:58:17
ONGC.NS,234.51,1754972897000,NSI,8,1,0.3078507,584871,0.7200012,189,2,2025-08-12 09:58:17
M&M.NS,3238.5,1754972898000,NSI,8,1,1.6414553,870910,52.30005,1,2,2025-08-12 09:58:18
HINDALCO.NS,668.0,1754972898000,NSI,8,1,-0.7208644,3862098,-4.8499756,16,2,2025-08-12 09:58:18
JIOFIN.NS,331.2,1754972898000,NSI,8,1,1.0524747,3021226,3.4500122,2,2,2025-08-12 09:58:18
LT.NS,3719.0,1754972898000,NSI,8,1,1.3796891,531731,50.600098,180,2,2025-08-12 09:58:18
TCS.NS,3084.3,1754972898000,NSI,8,1,1.4302154,505626,43.5,1,2,2025-08-12 09:58:18
ICICIBANK.NS,1431.0,1754972898000,NSI,8,1,-0.38991615,917192,-5.5999756,8,2,2025-08-12 09:58:18
BEL.NS,383.15,1754972898000,NSI,8,1,-0.19536337,2429972,-0.75,,2,2025-08-12 09:58:18
BAJFINANCE.NS,869.8,1754972898000,NSI,8,1,-0.9113693,1444488,-8.0,7,2,2025-08-12 09:58:18
INFY.NS,1437.0,1754972898000,NSI,8,1,0.6161637,1445093,8.800049,68,2,2025-08-12 09:58:18
RELIANCE.NS,1398.0,1754972898000,NSI,8,1,0.85143584,1437793,11.800049,,2,2025-08-12 09:58:18
BHARTIARTL.NS,1863.5,1754972898000,NSI,8,1,0.3284324,636545,6.0999756,2,2,2025-08-12 09:58:18
ITC.NS,418.75,1754972898000,NSI,8,1,0.45568866,1709648,1.8999939,1,2,2025-08-12 09:58:18
WIPRO.NS,245.85,1754972898000,NSI,8,1,1.7506875,1938172,4.230011,41,2,2025-08-12 09:58:18
TATASTEEL.NS,161.25,1754972898000,NSI,8,1,1.721743,4500433,2.7299957,65,2,2025-08-12 09:58:18
CIPLA.NS,1511.9,1754972898000,NSI,8,1,0.47201005,78500,7.0999756,1,2,2025-08-12 09:58:18
TITAN.NS,3524.4,1754972898000,NSI,8,1,1.6290401,266935,56.5,2,2,2025-08-12 09:58:18
SHRIRAMFIN.NS,614.55,1754972898000,NSI,8,1,-0.4938452,559524,-3.0499878,1,2,2025-08-12 09:58:18
BAJAJFINSV.NS,1926.4,1754972898000,NSI,8,1,0.18722568,104519,3.5999756,11,2,2025-08-12 09:58:18
TCS.NS,3084.2,1754972899000,NSI,8,1,1.4272058,505755,43.399902,5,2,2025-08-12 09:58:19
GRASIM.NS,2720.4,1754972899000,NSI,8,1,-1.395585,52714,-38.5,,2,2025-08-12 09:58:19
BAJFINANCE.NS,869.85,1754972899000,NSI,8,1,-0.90572625,1444483,-7.950012,1,2,2025-08-12 09:58:19
MARUTI.NS,12725.0,1754972899000,NSI,8,1,1.016357,27149,128.0,1,2,2025-08-12 09:58:19
HCLTECH.NS,1505.3,1754972899000,NSI,8,1,1.1626377,476975,17.300049,,2,2025-08-12 09:58:19
WIPRO.NS,245.85,1754972899000,NSI,8,1,1.7506875,1938422,4.230011,,2,2025-08-12 09:58:19
HEROMOTOCO.NS,4646.1,1754972899000,NSI,8,1,1.8390228,176175,83.8999,2,2,2025-08-12 09:58:19
TITAN.NS,3524.4,1754972899000,NSI,8,1,1.6292281,266953,56.5,10,2,2025-08-12 09:58:19
BEL.NS,383.1,1754972899000,NSI,8,1,-0.20835729,2431330,-0.7999878,57,2,2025-08-12 09:58:19
POWERGRID.NS,286.4,1754972899000,NSI,8,1,0.54414177,1173194,1.5499878,50,2,2025-08-12 09:58:19
ADANIPORTS.NS,1345.1,1754972899000,NSI,8,1,0.42556003,230995,5.699951,15,2,2025-08-12 09:58:19
HDFCLIFE.NS,771.8,1754972899000,NSI,8,1,0.92174774,449100,7.049988,1,2,2025-08-12 09:58:19
TATAMOTORS.NS,655.0,1754972899000,NSI,8,1,0.19116072,2028516,1.25,8,2,2025-08-12 09:58:19
LT.NS,3719.0,1754972899000,NSI,8,1,1.3793507,531558,50.600098,1,2,2025-08-12 09:58:19
JIOFIN.NS,331.2,1754972899000,NSI,8,1,1.0526353,3040253,3.4500122,1102,2,2025-08-12 09:58:19
ETERNAL.NS,305.95,1754972899000,NSI,8,1,-1.1148754,4592773,-3.4499817,47,2,2025-08-12 09:58:19
TATASTEEL.NS,161.25,1754972899000,NSI,8,1,1.7221774,4500589,2.7299957,1,2,2025-08-12 09:58:19
ADANIENT.NS,2280.5,1754972899000,NSI,8,1,-0.12701043,243781,-2.8999023,2,2,2025-08-12 09:58:19
HINDALCO.NS,667.95,1754972899000,NSI,8,1,-0.728186,3862389,-4.8999634,32,2,2025-08-12 09:58:19
RELIANCE.NS,1397.7,1754972899000,NSI,8,1,0.8294266,1437816,11.5,10,2,2025-08-12 09:58:19
INFY.NS,1437.1,1754972899000,NSI,8,1,0.6232074,1445279,8.900024,3,2,2025-08-12 09:58:19
